time,gsr,ecg
1652.9,326,345
1653.93,326,347
1654.95,326,352
1655.98,326,355
1657,326,358
1658.02,326,360
1659.05,326,362
1660.07,327,363
1661.1,326,364
1662.12,326,365
1663.14,326,364
1664.16,326,364
1665.19,326,362
1666.22,326,361
1667.24,326,358
1668.26,326,357
1669.28,327,356
1670.31,326,357
1671.34,326,358
1672.36,326,359
1673.38,326,361
1674.41,326,362
1675.43,326,363
1676.45,326,364
1677.48,326,363
1678.5,326,365
1679.53,326,366
1680.55,326,368
1681.57,326,369
1682.6,326,368
1683.62,326,367
1684.64,326,366
1685.67,326,365
1686.69,326,365
1687.72,326,366
1688.74,326,367
1689.76,326,367
1690.79,326,365
1691.82,326,363
1692.84,327,358
1693.86,326,355
1694.89,326,355
1695.91,326,360
1696.93,326,366
1697.96,327,372
1698.98,326,374
1700.01,326,375
1701.03,327,377
1702.06,326,378
1703.08,326,378
1704.1,326,376
1705.13,326,375
1706.15,327,374
1707.17,327,374
1708.2,326,373
1709.22,326,373
1710.24,327,373
1711.27,327,372
1712.29,326,370
1713.32,326,367
1714.34,327,364
1715.36,327,362
1716.39,327,360
1717.42,326,358
1718.44,327,356
1719.46,326,355
1720.49,326,354
1721.51,326,352
1722.53,326,351
1723.56,326,349
1724.58,327,347
1725.61,327,346
1726.63,327,346
1727.65,327,347
1728.68,327,347
1729.7,327,350
1730.73,327,352
1731.75,327,353
1732.77,326,352
1733.8,326,352
1734.82,327,352
1735.84,327,351
1736.87,327,351
1737.9,327,352
1738.92,327,352
1739.94,327,353
1740.97,327,354
1741.99,327,354
1743.02,327,353
1744.04,326,353
1745.06,326,352
1746.09,327,353
1747.11,327,353
1748.14,327,354
1749.16,327,354
1750.18,327,352
1751.21,326,349
1752.23,327,346
1753.25,327,342
1754.28,327,339
1755.3,327,338
1756.33,327,337
1757.35,327,339
1758.37,328,339
1759.4,327,342
1760.42,327,344
1761.44,327,348
1762.47,326,351
1763.5,327,352
1764.52,327,354
1765.54,327,353
1766.56,327,353
1767.59,327,352
1768.62,327,351
1769.64,327,350
1770.66,327,349
1771.68,327,347
1772.71,327,345
1773.73,327,343
1774.76,327,340
1775.78,328,337
1776.81,327,336
1777.83,327,336
1778.85,327,336
1779.88,327,339
1780.9,327,344
1781.93,327,350
1782.95,327,357
1783.98,327,364
1785,327,372
1786.02,327,384
1787.05,327,395
1788.07,327,408
1789.1,327,423
1790.12,327,438
1791.14,327,454
1792.16,328,471
1793.19,327,488
1794.22,327,505
1795.24,328,521
1796.26,327,536
1797.28,328,551
1798.31,328,566
1799.34,327,579
1800.36,327,589
1801.38,327,597
1802.41,328,601
1803.43,328,603
1804.45,328,603
1805.48,328,599
1806.5,328,591
1807.53,328,579
1808.55,328,563
1809.57,328,543
1810.6,328,520
1811.62,328,495
1812.64,328,470
1813.67,328,443
1814.69,328,417
1815.72,328,393
1816.74,328,370
1817.76,328,351
1818.79,328,335
1819.82,328,325
1820.84,328,317
1821.86,328,310
1822.89,328,306
1823.91,328,302
1824.93,328,300
1825.96,328,300
1826.98,328,302
1828.01,328,306
1829.03,328,310
1830.06,328,312
1831.08,327,313
1832.1,328,314
1833.14,328,315
1834.15,328,316
1835.18,328,317
1836.2,328,319
1837.22,328,323
1838.25,328,325
1839.27,328,328
1840.29,328,331
1841.32,328,336
1842.34,328,340
1843.36,328,344
1844.39,328,348
1845.42,328,350
1846.44,328,355
1847.46,328,359
1848.49,328,360
1849.51,328,359
1850.53,328,359
1851.56,328,358
1852.58,328,358
1853.61,328,359
1854.63,328,359
1855.65,328,359
1856.68,328,360
1857.7,328,361
1858.73,328,364
1859.75,328,367
1860.77,328,369
1861.8,328,370
1862.82,328,370
1863.84,328,371
1864.87,328,372
1865.9,328,373
1866.92,328,375
1867.94,328,376
1868.97,328,377
1869.99,328,376
1871.02,328,374
1872.04,328,372
1873.06,328,369
1874.09,328,367
1875.11,328,366
1876.14,328,364
1877.16,328,362
1878.18,328,359
1879.21,328,359
1880.23,328,360
1881.25,328,362
1882.28,328,364
1883.3,328,365
1884.33,328,365
1885.35,328,365
1886.37,328,365
1887.4,328,366
1888.42,328,368
1889.44,329,369
1890.47,328,370
1891.5,328,370
1892.52,328,369
1893.54,328,369
1894.56,329,367
1895.59,328,364
1896.62,328,364
1897.64,329,365
1898.66,328,368
1899.68,328,371
1900.71,328,373
1901.74,328,377
1902.76,328,379
1903.78,328,380
1904.81,328,380
1905.83,328,380
1906.85,329,380
1907.88,328,379
1908.9,329,379
1909.93,329,378
1910.95,329,377
1911.98,328,378
1913,328,379
1914.02,328,381
1915.05,328,383
1916.07,328,386
1917.1,328,388
1918.12,329,387
1919.14,329,387
1920.17,328,387
1921.19,329,386
1922.22,329,387
1923.24,329,387
1924.26,328,389
1925.28,329,391
1926.31,329,393
1927.34,328,395
1928.36,328,396
1929.38,329,396
1930.41,329,394
1931.43,329,390
1932.45,329,386
1933.48,329,384
1934.5,328,383
1935.53,329,383
1936.55,329,383
1937.57,328,385
1938.6,329,387
1939.62,329,390
1940.64,329,394
1941.67,329,397
1942.69,329,401
1943.72,329,404
1944.74,329,405
1945.76,329,406
1946.79,329,405
1947.82,329,403
1948.84,329,399
1949.86,329,399
1950.89,329,400
1951.91,329,401
1952.93,329,401
1953.96,329,401
1954.98,330,400
1956.01,329,403
1957.03,329,407
1958.06,328,412
1959.08,329,416
1960.1,329,419
1961.13,329,420
1962.15,329,422
1963.17,329,423
1964.2,329,423
1965.22,329,424
1966.24,329,422
1967.27,329,422
1968.29,329,421
1969.32,329,420
1970.34,329,419
1971.36,329,420
1972.39,329,421
1973.42,329,422
1974.44,329,422
1975.46,329,424
1976.49,329,425
1977.51,329,426
1978.53,329,427
1979.56,329,429
1980.58,329,430
1981.61,329,430
1982.63,329,430
1983.65,329,430
1984.68,330,430
1985.7,329,430
1986.73,330,432
1987.75,330,434
1988.77,329,436
1989.8,329,437
1990.82,329,439
1991.84,330,439
1992.87,329,442
1993.9,329,443
1994.92,329,444
1995.94,329,445
1996.97,330,446
1997.99,330,448
1999.02,330,448
2000.04,330,448
2001.06,329,448
2002.09,330,446
2003.11,330,444
2004.14,330,442
2005.16,330,441
2006.18,330,441
2007.21,330,439
2008.23,330,441
2009.25,330,442
2010.28,330,442
2011.3,330,441
2012.33,330,441
2013.35,330,440
2014.37,330,440
2015.4,330,439
2016.42,330,439
2017.44,330,441
2018.47,330,443
2019.5,330,446
2020.52,330,447
2021.54,330,448
2022.56,330,447
2023.59,330,449
2024.62,330,449
2025.64,330,448
2026.66,330,449
2027.68,330,448
2028.71,330,447
2029.73,330,446
2030.76,330,446
2031.78,330,444
2032.81,330,443
2033.83,330,440
2034.85,330,436
2035.88,330,434
2036.9,330,431
2037.93,330,429
2038.95,330,427
2039.98,330,423
2041,330,419
2042.02,330,416
2043.05,330,412
2044.07,330,408
2045.1,331,402
2046.12,330,396
2047.14,330,393
2048.16,330,390
2049.19,330,387
2050.22,330,386
2051.24,330,383
2052.26,330,382
2053.28,330,380
2054.31,330,378
2055.34,330,378
2056.36,330,378
2057.38,331,379
2058.41,330,381
2059.43,330,382
2060.45,331,382
2061.48,330,381
2062.5,330,379
2063.53,330,376
2064.55,330,372
2065.57,330,368
2066.6,330,364
2067.62,330,359
2068.64,330,357
2069.67,330,352
2070.69,330,348
2071.72,330,346
2072.74,330,344
2073.76,331,343
2074.79,331,345
2075.82,331,346
2076.84,331,347
2077.86,330,346
2078.89,330,346
2079.91,330,346
2080.93,330,347
2081.96,331,349
2082.98,331,351
2084.01,330,352
2085.03,330,354
2086.06,330,354
2087.08,330,352
2088.1,330,352
2089.13,330,350
2090.15,330,349
2091.17,330,348
2092.2,330,347
2093.22,330,346
2094.24,330,346
2095.27,330,344
2096.29,330,342
2097.32,331,341
2098.34,331,339
2099.36,330,336
2100.39,330,333
2101.42,330,332
2102.44,330,333
2103.46,330,337
2104.49,331,341
2105.51,330,343
2106.53,330,348
2107.56,330,351
2108.58,330,355
2109.61,330,357
2110.63,330,357
2111.65,330,358
2112.68,330,357
2113.7,330,355
2114.73,330,354
2115.75,330,352
2116.77,330,351
2117.8,330,351
2118.82,331,350
2119.84,331,349
2120.87,331,347
2121.9,331,345
2122.92,331,343
2123.94,331,342
2124.97,330,340
2125.99,330,338
2127.02,330,334
2128.04,331,331
2129.06,330,330
2130.09,330,331
2131.11,330,334
2132.14,331,338
2133.16,331,340
2134.18,331,344
2135.21,331,347
2136.23,331,349
2137.25,330,350
2138.28,330,349
2139.3,331,347
2140.33,331,347
2141.35,331,345
2142.37,330,343
2143.4,330,342
2144.42,330,340
2145.44,331,339
2146.47,330,338
2147.5,331,338
2148.52,330,336
2149.54,330,334
2150.56,331,337
2151.59,331,339
2152.62,330,339
2153.64,331,339
2154.66,331,338
2155.68,331,342
2156.71,331,345
2157.73,330,348
2158.76,330,349
2159.78,331,348
2160.81,331,347
2161.83,331,346
2162.85,331,344
2163.88,331,345
2164.9,331,347
2165.93,330,349
2166.95,330,350
2167.98,331,350
2169,330,350
2170.02,331,350
2171.05,331,351
2172.07,331,351
2173.1,330,350
2174.12,331,348
2175.14,331,346
2176.16,331,344
2177.19,331,346
2178.22,331,346
2179.24,331,345
2180.26,331,343
2181.28,330,342
2182.31,331,342
2183.34,331,344
2184.36,330,346
2185.38,331,349
2186.41,331,352
2187.43,331,355
2188.45,331,358
2189.48,331,360
2190.5,331,362
2191.53,331,364
2192.55,331,363
2193.57,331,362
2194.6,331,361
2195.62,331,359
2196.64,331,358
2197.67,331,356
2198.69,331,355
2199.72,331,353
2200.74,331,350
2201.76,331,349
2202.79,331,349
2203.82,331,349
2204.84,331,351
2205.86,331,352
2206.89,331,354
2207.91,331,355
2208.93,331,357
2209.96,331,358
2210.98,331,361
2212.01,331,362
2213.03,331,360
2214.06,331,358
2215.08,331,355
2216.1,331,352
2217.13,331,348
2218.15,331,346
2219.17,331,343
2220.2,331,343
2221.22,331,346
2222.24,331,350
2223.27,332,352
2224.29,331,353
2225.32,331,354
2226.34,331,354
2227.36,331,353
2228.39,331,352
2229.42,332,352
2230.44,331,353
2231.46,331,353
2232.5,331,353
2233.51,331,353
2234.53,331,353
2235.56,331,354
2236.58,331,355
2237.61,331,355
2238.63,331,355
2239.65,331,357
2240.68,331,360
2241.7,331,363
2242.73,331,365
2243.75,331,364
2244.77,331,363
2245.8,331,363
2246.82,331,363
2247.84,331,362
2248.87,331,362
2249.9,332,362
2250.92,331,363
2251.94,332,362
2252.97,332,362
2253.99,332,360
2255.02,331,357
2256.04,331,355
2257.06,332,355
2258.09,332,356
2259.11,331,357
2260.14,331,358
2261.16,331,360
2262.18,331,361
2263.21,331,362
2264.23,331,360
2265.25,331,360
2266.28,331,360
2267.3,332,359
2268.33,332,358
2269.35,332,358
2270.37,332,356
2271.4,331,356
2272.42,332,357
2273.44,332,358
2274.47,331,358
2275.5,331,358
2276.52,331,356
2277.54,331,354
2278.56,331,352
2279.59,332,351
2280.62,331,350
2281.64,331,353
2282.66,332,354
2283.68,331,356
2284.71,332,358
2285.73,331,358
2286.76,332,360
2287.78,332,360
2288.81,332,360
2289.83,332,361
2290.85,332,362
2291.88,332,361
2292.9,332,359
2293.93,332,360
2294.95,332,359
2295.98,331,360
2297,332,361
2298.02,332,361
2299.05,332,361
2300.07,332,362
2301.1,332,363
2302.12,332,364
2303.14,332,365
2304.16,332,366
2305.19,332,366
2306.22,332,364
2307.24,332,363
2308.26,332,361
2309.28,332,359
2310.31,332,358
2311.34,332,356
2312.36,332,354
2313.38,332,352
2314.41,332,350
2315.43,332,350
2316.45,332,351
2317.48,332,354
2318.5,332,356
2319.53,332,357
2320.55,332,359
2321.57,332,362
2322.6,332,364
2323.62,332,367
2324.64,332,371
2325.67,332,372
2326.69,332,374
2327.72,332,374
2328.74,332,374
2329.76,332,373
2330.79,332,373
2331.82,332,374
2332.84,332,374
2333.86,332,375
2334.89,332,375
2335.91,332,375
2336.93,332,376
2337.96,332,377
2338.98,332,378
2340.01,332,379
2341.03,332,379
2342.06,332,378
2343.08,332,377
2344.1,332,378
2345.13,332,380
2346.15,332,380
2347.17,333,382
2348.2,333,380
2349.22,332,378
2350.24,333,373
2351.27,332,367
2352.29,332,365
2353.32,332,365
2354.34,332,369
2355.36,332,374
2356.39,332,378
2357.42,333,382
2358.44,333,385
2359.46,332,390
2360.49,332,394
2361.51,332,397
2362.53,332,399
2363.56,332,400
2364.58,332,400
2365.61,333,399
2366.63,332,396
2367.65,332,392
2368.68,332,389
2369.7,332,384
2370.73,332,380
2371.75,332,376
2372.77,332,373
2373.8,332,374
2374.82,332,374
2375.84,332,376
2376.87,333,377
2377.9,333,379
2378.92,333,381
2379.94,333,381
2380.97,333,381
2381.99,333,379
2383.02,333,377
2384.04,333,373
2385.06,333,368
2386.09,333,365
2387.11,333,361
2388.14,333,356
2389.16,333,353
2390.18,333,352
2391.21,332,351
2392.23,332,351
2393.25,333,350
2394.28,333,351
2395.3,332,352
2396.33,333,352
2397.35,333,353
2398.37,333,354
2399.4,332,355
2400.42,333,356
2401.44,333,355
2402.47,333,356
2403.5,333,356
2404.52,333,356
2405.54,333,355
2406.56,333,355
2407.59,333,354
2408.62,333,353
2409.64,333,350
2410.66,333,348
2411.68,333,346
2412.71,333,345
2413.73,333,344
2414.76,333,346
2415.78,333,349
2416.81,333,351
2417.83,333,354
2418.85,333,355
2419.88,333,355
2420.9,333,355
2421.93,333,354
2422.95,333,351
2423.98,333,350
2425,333,346
2426.02,333,344
2427.05,333,342
2428.07,333,342
2429.1,333,342
2430.12,333,344
2431.14,333,348
2432.16,333,350
2433.19,333,352
2434.22,333,354
2435.24,333,355
2436.26,333,355
2437.28,333,354
2438.31,333,352
2439.34,333,348
2440.36,333,345
2441.38,333,341
2442.41,333,336
2443.43,333,331
2444.45,333,327
2445.48,333,323
2446.5,333,325
2447.53,333,327
2448.55,333,330
2449.57,333,334
2450.6,333,338
2451.62,333,344
2452.64,333,350
2453.67,333,358
2454.69,333,368
2455.72,333,382
2456.74,333,400
2457.77,333,421
2458.79,333,442
2459.82,333,462
2460.84,334,482
2461.86,333,501
2462.89,333,521
2463.91,334,538
2464.93,333,551
2465.96,334,566
2466.98,333,577
2468.01,333,588
2469.03,333,596
2470.06,333,600
2471.08,334,600
2472.1,334,598
2473.13,334,594
2474.15,334,588
2475.17,334,577
2476.2,334,564
2477.22,334,544
2478.24,334,524
2479.27,334,498
2480.29,333,472
2481.32,334,444
2482.34,334,417
2483.36,334,392
2484.39,334,369
2485.42,334,350
2486.44,333,335
2487.46,334,323
2488.49,334,313
2489.51,334,308
2490.53,334,303
2491.56,334,301
2492.58,334,298
2493.61,334,299
2494.63,334,300
2495.65,334,302
2496.68,334,306
2497.7,334,309
2498.73,334,310
2499.75,334,314
2500.77,334,314
2501.8,334,315
2502.82,334,316
2503.84,334,318
2504.87,334,319
2505.9,334,323
2506.92,334,326
2507.94,334,329
2508.97,334,332
2509.99,334,335
2511.02,334,340
2512.04,334,344
2513.06,333,348
2514.09,334,351
2515.11,334,353
2516.14,334,354
2517.16,334,356
2518.18,334,358
2519.21,334,360
2520.23,334,361
2521.25,334,362
2522.28,334,363
2523.3,334,365
2524.33,334,367
2525.35,334,368
2526.37,334,369
2527.4,334,371
2528.42,334,371
2529.44,334,369
2530.47,334,368
2531.5,334,367
2532.52,334,367
2533.54,334,368
2534.56,334,370
2535.59,334,372
2536.62,334,374
2537.64,334,375
2538.66,334,375
2539.68,334,377
2540.71,334,378
2541.73,334,377
2542.76,334,376
2543.78,334,377
2544.81,334,376
2545.83,334,373
2546.85,334,370
2547.88,334,368
2548.9,334,365
2549.93,334,364
2550.95,334,364
2551.98,334,364
2553,334,365
2554.02,334,367
2555.05,334,371
2556.07,334,375
2557.1,334,378
2558.12,334,380
2559.14,334,382
2560.16,334,382
2561.19,334,380
2562.22,334,379
2563.24,334,377
2564.26,334,376
2565.28,335,375
2566.31,334,374
2567.33,334,373
2568.36,335,371
2569.38,334,370
2570.41,334,367
2571.43,334,366
2572.45,334,366
2573.48,335,366
2574.5,335,368
2575.53,334,371
2576.55,334,374
2577.57,334,377
2578.6,334,381
2579.62,334,383
2580.64,334,387
2581.67,334,389
2582.69,335,390
2583.72,335,390
2584.74,334,388
2585.76,334,385
2586.79,334,384
2587.82,335,383
2588.84,335,382
2589.86,335,382
2590.89,334,381
2591.91,335,380
2592.93,334,379
2593.96,335,379
2594.98,335,377
2596.01,334,378
2597.03,334,379
2598.06,335,380
2599.08,335,382
2600.1,335,382
2601.13,335,384
2602.15,334,384
2603.17,334,385
2604.2,335,385
2605.22,334,385
2606.24,335,386
2607.27,334,387
2608.29,335,389
2609.32,335,390
2610.34,335,390
2611.36,335,391
2612.39,335,394
2613.42,335,396
2614.44,335,398
2615.46,335,401
2616.49,335,402
2617.51,335,403
2618.53,335,403
2619.56,335,402
2620.58,335,401
2621.61,335,402
2622.63,335,402
2623.65,335,403
2624.68,335,403
2625.7,335,404
2626.73,335,404
2627.75,335,403
2628.77,335,402
2629.8,335,400
2630.82,335,401
2631.84,335,401
2632.87,335,401
2633.9,335,402
2634.92,335,405
2635.94,335,408
2636.97,335,411
2637.99,335,413
2639.02,335,413
2640.04,335,414
2641.06,335,415
2642.09,335,415
2643.11,336,415
2644.13,335,415
2645.16,335,416
2646.18,335,417
2647.21,335,418
2648.23,336,419
2649.25,335,419
2650.28,335,419
2651.3,335,420
2652.33,335,420
2653.35,335,420
2654.37,335,421
2655.4,335,419
2656.42,335,419
2657.44,336,417
2658.47,335,414
2659.5,335,416
2660.52,335,417
2661.54,335,420
2662.56,335,425
2663.59,335,430
2664.62,335,435
2665.64,335,440
2666.66,335,445
2667.68,335,448
2668.71,336,449
2669.73,335,449
2670.76,335,449
2671.78,336,448
2672.81,336,448
2673.83,336,447
2674.85,335,448
2675.88,336,447
2676.9,336,447
2677.93,335,447
2678.95,335,448
2679.98,335,448
2681,336,447
2682.02,336,446
2683.05,336,445
2684.07,335,440
2685.1,336,437
2686.12,336,435
2687.14,336,435
2688.16,336,437
2689.19,336,438
2690.22,336,438
2691.24,336,438
2692.26,336,437
2693.28,336,435
2694.31,336,433
2695.34,335,430
2696.36,336,430
2697.38,335,428
2698.41,336,427
2699.43,336,424
2700.45,336,423
2701.48,336,421
2702.5,336,418
2703.53,336,416
2704.55,336,415
2705.57,336,414
2706.6,336,413
2707.62,336,410
2708.64,336,405
2709.67,336,401
2710.69,336,398
2711.72,336,396
2712.74,336,394
2713.76,336,393
2714.79,336,391
2715.82,336,390
2716.84,336,388
2717.86,336,385
2718.89,336,383
2719.91,336,379
2720.93,336,376
2721.96,336,374
2722.98,336,373
2724.01,336,371
2725.03,336,369
2726.06,336,367
2727.08,336,364
2728.1,336,361
2729.13,336,359
2730.15,336,356
2731.17,336,352
2732.2,336,348
2733.22,336,344
2734.24,336,341
2735.27,336,339
2736.29,336,339
2737.32,336,339
2738.34,336,339
2739.36,336,338
2740.39,336,337
2741.42,336,335
2742.44,336,335
2743.46,336,336
2744.49,336,339
2745.51,336,341
2746.53,336,345
2747.56,336,347
2748.58,336,349
2749.61,336,349
2750.63,336,350
2751.65,336,350
2752.68,336,349
2753.7,336,348
2754.73,336,346
2755.75,336,345
2756.77,335,343
2757.8,336,343
2758.82,336,342
2759.84,336,342
2760.87,336,342
2761.9,336,340
2762.92,336,337
2763.94,336,335
2764.97,336,333
2765.99,336,332
2767.02,336,333
2768.04,336,334
2769.06,336,336
2770.09,336,337
2771.11,336,337
2772.14,336,339
2773.16,336,337
2774.18,336,334
2775.21,336,330
2776.23,336,326
2777.25,336,323
2778.28,336,323
2779.3,336,324
2780.33,336,326
2781.35,336,326
2782.37,336,326
2783.4,336,325
2784.42,336,326
2785.44,336,327
2786.47,336,329
2787.5,336,330
2788.52,336,330
2789.54,336,330
2790.56,336,328
2791.59,336,326
2792.62,336,325
2793.64,336,325
2794.66,336,326
2795.68,336,325
2796.71,336,323
2797.73,336,320
2798.76,336,320
2799.78,336,322
2800.81,336,326
2801.83,336,332
2802.85,336,336
2803.88,336,340
2804.9,336,342
2805.93,336,342
2806.95,337,342
2807.98,336,340
2809,336,340
2810.02,336,339
2811.05,336,338
2812.07,336,337
2813.1,336,336
2814.12,336,335
2815.14,336,334
2816.16,337,333
2817.19,336,332
2818.22,336,332
2819.24,336,332
2820.26,336,333
2821.28,336,332
2822.31,336,332
2823.34,336,332
2824.36,336,330
2825.38,336,330
2826.41,336,329
2827.43,336,328
2828.45,336,327
2829.48,336,327
2830.5,336,327
2831.53,336,326
2832.55,336,328
2833.57,336,330
2834.6,336,333
2835.62,336,336
2836.64,336,337
2837.67,336,339
2838.69,336,339
2839.72,336,339
2840.74,336,340
2841.76,336,341
2842.79,336,342
2843.82,336,343
2844.84,336,342
2845.86,336,342
2846.89,336,342
2847.91,336,341
2848.93,336,341
2849.96,336,341
2850.98,336,341
2852.01,336,342
2853.03,336,342
2854.06,336,341
2855.08,336,341
2856.1,336,341
2857.13,336,341
2858.15,336,341
2859.17,337,340
2860.2,336,340
2861.22,336,339
2862.24,336,337
2863.27,336,336
2864.29,336,334
2865.32,336,333
2866.34,337,332
2867.36,336,332
2868.39,337,332
2869.42,336,333
2870.44,336,334
2871.46,336,336
2872.49,337,340
2873.51,336,342
2874.53,337,346
2875.56,336,347
2876.58,336,346
2877.61,336,345
2878.63,336,342
2879.65,336,340
2880.68,337,341
2881.7,337,343
2882.73,337,346
2883.75,336,349
2884.77,336,350
2885.8,336,350
2886.82,336,347
2887.84,336,344
2888.87,336,340
2889.9,337,338
2890.92,336,340
2891.94,337,343
2892.97,337,345
2893.99,336,347
2895.02,336,348
2896.04,337,348
2897.06,337,348
2898.09,337,347
2899.11,337,348
2900.13,336,349
2901.16,336,349
2902.18,337,349
2903.21,336,350
2904.23,336,351
2905.25,336,353
2906.28,337,354
2907.3,337,355
2908.33,336,356
2909.35,337,358
2910.37,337,358
2911.4,336,358
2912.42,337,357
2913.44,337,356
2914.47,337,355
2915.5,336,354
2916.52,337,353
2917.54,336,352
2918.56,337,352
2919.59,337,351
2920.62,337,351
2921.64,337,352
2922.66,337,353
2923.68,337,352
2924.71,337,355
2925.73,337,355
2926.76,337,355
2927.78,337,354
2928.81,337,353
2929.83,337,351
2930.85,337,350
2931.88,337,349
2932.9,336,348
2933.93,337,348
2934.95,337,347
2935.98,337,347
2937,336,349
2938.02,337,351
2939.05,337,352
2940.07,337,352
2941.1,337,351
2942.12,337,350
2943.14,337,348
2944.16,337,346
2945.19,337,342
2946.22,337,342
2947.24,337,341
2948.26,337,343
2949.28,337,346
2950.31,337,351
2951.34,337,355
2952.36,337,358
2953.38,337,358
2954.41,337,358
2955.43,337,355
2956.45,337,353
2957.48,337,352
2958.5,337,354
2959.53,337,357
2960.55,337,358
2961.57,337,361
2962.6,337,361
2963.62,337,360
2964.64,337,359
2965.67,337,357
2966.69,337,353
2967.72,337,353
2968.74,337,353
2969.77,338,355
2970.79,337,358
2971.82,338,362
2972.84,338,366
2973.86,337,370
2974.89,337,373
2975.91,337,376
2976.93,337,377
2977.96,337,378
2978.98,337,378
2980.01,337,377
2981.03,337,376
2982.06,337,375
2983.08,337,374
2984.1,337,372
2985.13,337,373
2986.15,338,374
2987.17,338,374
2988.2,338,374
2989.22,337,374
2990.24,337,374
2991.27,337,375
2992.29,337,374
2993.32,337,374
2994.34,337,375
2995.36,337,375
2996.39,337,376
2997.42,337,376
2998.44,337,376
2999.46,337,376
3000.5,338,376
3001.51,337,374
3002.53,337,375
3003.56,338,376
3004.58,337,377
3005.61,337,376
3006.63,337,375
3007.65,338,375
3008.68,338,373
3009.7,337,369
3010.73,337,366
3011.75,338,365
3012.77,338,364
3013.8,338,364
3014.82,338,364
3015.84,338,364
3016.87,338,364
3017.9,338,364
3018.92,338,364
3019.94,338,362
3020.97,338,359
3021.99,337,355
3023.02,337,352
3024.04,337,349
3025.06,337,346
3026.09,338,344
3027.11,337,345
3028.14,337,346
3029.16,338,347
3030.18,338,349
3031.21,338,350
3032.23,338,350
3033.25,338,351
3034.28,337,350
3035.3,338,350
3036.34,338,349
3037.35,338,348
3038.37,338,348
3039.4,338,349
3040.42,338,350
3041.44,338,350
3042.47,338,349
3043.5,338,348
3044.52,338,346
3045.54,338,344
3046.56,338,342
3047.59,338,341
3048.62,338,342
3049.64,338,345
3050.66,338,346
3051.68,338,346
3052.71,338,347
3053.73,338,347
3054.76,338,347
3055.78,338,347
3056.81,338,347
3057.83,338,348
3058.85,337,350
3059.88,338,353
3060.9,338,355
3061.93,338,356
3062.95,338,357
3063.98,338,358
3065,338,358
3066.02,338,357
3067.05,337,357
3068.07,338,354
3069.1,339,351
3070.12,338,349
3071.14,338,348
3072.16,338,346
3073.19,338,344
3074.22,338,342
3075.24,338,337
3076.26,338,335
3077.28,338,330
3078.31,338,327
3079.34,338,326
3080.36,338,326
3081.38,338,327
3082.41,338,328
3083.43,338,330
3084.45,338,331
3085.48,338,335
3086.5,338,339
3087.53,338,343
3088.55,338,347
3089.57,338,353
3090.6,338,358
3091.62,338,364
3092.64,338,374
3093.67,338,386
3094.69,338,400
3095.72,338,416
3096.74,338,432
3097.76,338,450
3098.79,338,468
3099.82,339,489
3100.84,338,508
3101.86,339,527
3102.89,338,543
3103.91,338,557
3104.93,339,569
3105.96,339,579
3106.98,339,586
3108.01,339,589
3109.03,339,589
3110.06,338,589
3111.08,338,586
3112.1,339,580
3113.14,339,571
3114.15,339,557
3115.17,339,538
3116.2,339,513
3117.22,339,486
3118.24,339,460
3119.27,339,436
3120.29,339,412
3121.32,339,395
3122.34,339,378
3123.36,339,362
3124.39,339,346
3125.42,339,333
3126.44,339,323
3127.46,339,316
3128.49,339,310
3129.51,338,306
3130.53,339,301
3131.56,339,299
3132.58,339,298
3133.61,339,299
3134.63,339,300
3135.65,339,301
3136.68,339,303
3137.7,339,306
3138.73,339,307
3139.75,339,307
3140.77,339,306
3141.8,339,305
3142.82,338,304
3143.84,339,304
3144.87,339,307
3145.9,338,310
3146.92,339,313
3147.94,339,316
3148.97,339,319
3149.99,339,323
3151.02,339,327
3152.04,339,331
3153.06,339,335
3154.09,339,338
3155.11,339,341
3156.14,339,341
3157.16,339,344
3158.18,339,348
3159.21,339,351
3160.23,339,355
3161.25,339,358
3162.28,339,360
3163.3,338,358
3164.33,339,358
3165.35,339,359
3166.37,339,362
3167.4,340,365
3168.42,339,366
3169.44,339,367
3170.47,339,367
3171.5,339,367
3172.52,338,368
3173.54,339,367
3174.56,339,366
3175.59,339,364
3176.62,339,362
3177.64,339,361
3178.66,339,360
3179.68,339,360
3180.71,339,360
3181.73,339,358
3182.76,339,358
3183.78,339,357
3184.81,339,357
3185.83,339,357
3186.85,339,356
3187.88,339,356
3188.9,339,358
3189.93,339,360
3190.95,339,361
3191.98,339,363
3193,339,366
3194.02,339,368
3195.05,339,368
3196.07,339,368
3197.1,339,368
3198.12,339,366
3199.14,339,366
3200.16,339,365
3201.19,339,366
3202.22,339,367
3203.24,339,368
3204.26,339,368
3205.28,339,368
3206.31,339,367
3207.33,339,366
3208.36,339,365
3209.38,339,362
3210.41,339,362
3211.43,339,363
3212.45,339,364
3213.48,339,367
3214.5,339,369
3215.53,339,372
3216.55,339,374
3217.57,339,375
3218.6,339,378
3219.62,339,378
3220.64,339,377
3221.67,339,376
3222.69,339,377
3223.72,339,378
3224.74,339,378
3225.76,339,379
3226.79,339,379
3227.82,339,378
3228.84,340,376
3229.86,339,374
3230.89,339,371
3231.91,340,368
3232.93,340,366
3233.96,340,366
3234.98,340,367
3236.01,339,368
3237.03,339,371
3238.06,339,373
3239.08,339,376
3240.1,340,378
3241.13,340,381
3242.15,340,383
3243.17,340,384
3244.2,339,385
3245.22,340,387
3246.24,339,386
