0.01,401,535
0.93,486,501
1.82,495,497
2.72,501,494
3.62,501,492
4.52,493,501
5.42,496,488
6.34,496,486
7.22,494,494
8.12,485,494
9.02,489,480
9.91,488,488
10.81,480,479
11.75,484,476
12.70,483,474
13.65,481,481
14.58,479,470
15.53,471,479
16.61,469,479
17.89,475,476
19.16,468,476
20.44,473,474
21.71,466,474
22.99,471,471
24.26,470,471
25.54,463,471
26.81,467,469
28.09,460,469
29.36,459,468
30.64,464,465
31.91,457,465
33.19,455,464
34.46,460,461
35.74,453,462
37.01,458,459
38.29,457,457
39.56,450,457
40.84,454,455
42.11,453,453
43.39,445,453
44.66,450,451
45.94,443,451
47.21,441,450
48.49,446,447
49.76,439,447
51.04,443,444
52.31,443,443
53.59,435,443
54.86,439,440
56.14,439,439
57.41,431,439
58.69,435,436
59.96,428,436
61.24,426,434
62.51,431,432
63.79,424,432
65.06,428,429
66.34,428,428
67.61,420,428
68.89,424,425
70.16,424,423
71.44,416,424
72.72,421,421
73.99,413,421
75.26,411,419
76.54,416,417
77.81,409,417
79.09,414,415
80.36,413,413
81.64,405,413
82.91,410,410
84.19,409,409
85.46,401,410
86.74,406,407
88.01,399,407
89.29,397,406
90.56,402,403
91.84,396,404
93.11,394,403
94.39,399,400
95.66,392,400
96.94,397,398
98.21,396,396
99.49,389,397
100.76,387,387
102.12,392,384
103.48,392,392
104.84,385,393
106.20,383,392
107.56,382,391
108.92,381,390
110.28,380,389
111.64,379,389
113.00,379,387
114.36,378,387
115.73,377,386
117.08,376,385
118.44,375,384
119.80,374,383
121.16,373,382
122.52,372,381
123.88,371,380
125.24,370,379
126.60,369,379
127.96,369,378
129.32,368,377
130.68,367,376
132.04,366,375
133.40,365,375
134.76,365,374
136.12,364,373
137.48,363,372
138.84,362,371
140.20,361,370
141.56,360,369
142.92,360,369
144.28,359,368
145.64,358,367
147.00,357,367
148.36,357,366
149.72,356,365
151.08,355,365
152.44,355,364
153.80,354,363
155.16,353,363
156.52,352,362
157.88,352,360
159.24,351,360
160.60,350,359
161.96,349,359
163.32,348,358
164.68,348,357
166.04,347,356
167.40,346,356
168.76,346,355
170.12,345,354
171.48,344,354
172.84,344,353
